DocumentName	Sentences	Label
jdm_annotate9_45_3.txt	our findings indicate that participants high in openness-to-experience were significantly more influenced by anchoring cues relative to participants low in this trait	OWNX
jdm_annotate9_45_3.txt	these findings were consistent across two different types of anchoring tasks providing convergent evidence for our hypothesis	OWNX
jdm_annotate9_45_3.txt	the anchoring effect  CITATION  refers to the adjustment of one's assessment  higher or lower  based upon previously presented external information or an  anchor	MISC
jdm_annotate9_45_3.txt	the anchoring heuristic appears to be prevalent throughout human decision processes and has been shown to reliably influence judgments in a variety of domains including probability estimates  CITATION   negotiation  CITATION   legal judgments  CITATION   and general knowledge  CITATION	MISC
jdm_annotate9_45_3.txt	further  anchoring effects appear viable across most situations for both novices and experts  CITATION  and seem to be effective under conditions of monetary incentives  CITATION  and in real-world settings  CITATION	MISC
jdm_annotate9_45_3.txt	anchoring thus appears to be a very robust psychological phenomenon	MISC
jdm_annotate9_45_3.txt	however  not all individuals may be equally influenced by anchoring cues	MISC
jdm_annotate9_45_3.txt	identification of factors that influence how and in what ways a person is susceptible to this heuristic should further the understanding of the process	MISC
jdm_annotate9_45_3.txt	one avenue of approach is to investigate the role of individual difference factors	MISC
jdm_annotate9_45_3.txt	tversky and kahneman  CITATION  pointed to the important role of  personal characteristics  of the decision maker in risky choice situations	MISC
jdm_annotate9_45_3.txt	later work by stanovich and west  CITATION  suggested that intellectual traits influence decision making and consequential choice preference	MISC
jdm_annotate9_45_3.txt	recently  individual differences have been found in numerical reliance  CITATION   ambiguity  CITATION   preference for actions or inactions  CITATION  and the optimistic bias  CITATION	MISC
jdm_annotate9_45_3.txt	the big-five personality traits  CITATION  have proven to be important individual difference factors for understanding decision choices	MISC
jdm_annotate9_45_3.txt	further  attesting to the importance of individual differences  levin and hart  CITATION  demonstrated that individual differences in preference appear to originate at a very early age	MISC
jdm_annotate9_45_3.txt	taken together  these findings suggest that the impact of individual difference factors on decision-making is both profound and pervasive	MISC
jdm_annotate9_45_3.txt	the purpose of the current study is to investigate how one individual difference factor may influence the strength of the anchoring effect	AIMX
jdm_annotate9_45_3.txt	specifically  we are interested in how individual differences in the personality trait of openness-to-experience influences anchoring effects	AIMX
jdm_annotate9_45_3.txt	in the last couple of decades the five-factor model of personality has become the most widely tested and well-regarded personality trait model	MISC
jdm_annotate9_45_3.txt	a great deal of research has supported this model's validity and reliability  CITATION	MISC
jdm_annotate9_45_3.txt	while most research has agreed on the nature of the first four factors  the nature of the fifth factor has been controversial  a controversy predominately based upon whether a lexical approach  derived from language frequency within the lexicon of a particular language  CITATION   or a questionnaire approach  CITATION  should be used to measure it	MISC
jdm_annotate9_45_3.txt	the fifth factor is often labeled openness-to-experience  which refers to a propensity to adjust beliefs and behaviors when exposed to new types of information or ideas  CITATION	MISC
jdm_annotate9_45_3.txt	individuals scoring high on this dimension are more open to new ideas  CITATION  and motivated to seek variety and external experience	MISC
jdm_annotate9_45_3.txt	individuals scoring low tend to be less inclined to consider alternative opinions and are more steadfast in their own beliefs  CITATION  making them more likely to rely upon information that is familiar and conventional  CITATION	MISC
jdm_annotate9_45_3.txt	a fundamental aspect of the anchoring effect is that individuals are sensitive to information which they have experienced	MISC
jdm_annotate9_45_3.txt	this change in judgment  which is based upon external cues  seems particularly relevant and related to the openness-to-experience personality trait	MISC
jdm_annotate9_45_3.txt	specifically  as research has shown  the openness trait reflects individual propensities to  adjust  one's beliefs  CITATION  and to consider external information  CITATION	MISC
jdm_annotate9_45_3.txt	therefore  based upon the nature of the openness-to-experience trait and the processes involved in the anchoring effect  we hypothesize that individual differences in openness-to-experience will influence susceptibility to anchoring effects	OWNX
jdm_annotate9_45_3.txt	specifically  we hypothesize that the judgments of those individuals high in this trait will be more influenced by previously presented anchors whereas those individuals low in this trait will be less influenced by the anchor	OWNX
jdm_annotate9_45_3.txt	to test this hypothesis  we first measured individual levels of the personality trait of openness-to-experience	OWNX
jdm_annotate9_45_3.txt	we then provided participants with an anchoring task involving either the mississippi river study  NUMBER  or african nations in the un study  NUMBER 	OWNX
plos_annotate10_1140_1.txt	A new theoretical survey of proteins' resistance to constant speed stretching is performed for a set of 17 134 proteins as described by a structure-based model.	AIMX
plos_annotate10_1140_1.txt	The proteins selected have no gaps in their structure determination and consist of no more than 250 amino acids.	MISC
plos_annotate10_1140_1.txt	Our previous studies have dealt with 7510 proteins of no more than 150 amino acids.	MISC
plos_annotate10_1140_1.txt	The proteins are ranked according to the strength of the resistance.	MISC
plos_annotate10_1140_1.txt	Most of the predicted top-strength proteins have not yet been studied experimentally.	MISC
plos_annotate10_1140_1.txt	Architectures and folds which are likely to yield large forces are identified.	MISC
plos_annotate10_1140_1.txt	New types of potent force clamps are discovered.	MISC
plos_annotate10_1140_1.txt	They involve disulphide bridges and, in particular, cysteine slipknots.	MISC
plos_annotate10_1140_1.txt	An effective energy parameter of the model is estimated by comparing the theoretical data on characteristic forces to the corresponding experimental values combined with an extrapolation of the theoretical data to the experimental pulling speeds.	MISC
plos_annotate10_1140_1.txt	These studies provide guidance for future experiments on single molecule manipulation and should lead to selection of proteins for applications.	MISC
plos_annotate10_1140_1.txt	A new class of proteins, involving cystein slipknots, is identified as one that is expected to lead to the strongest force clamps known.	MISC
plos_annotate10_1140_1.txt	This class is characterized through molecular dynamics simulations.	MISC
plos_annotate10_1140_1.txt	Atomic force microscopy, optical tweezers, and other tools of nanotechnology have enabled induction and monitoring of large conformational changes in biomolecules.	MISC
plos_annotate10_1140_1.txt	Such studies are performed to assess structure of the biomolecules, their elastic properties, and ability to act as nanomachines in a cell.	MISC
plos_annotate10_1140_1.txt	Stretching studies of proteins CITATION are of a particular current interest and they have been performed for under a hundred of systems.	MISC
plos_annotate10_1140_1.txt	Interpretation of some of these experiments has been helped by all-atom simulations, such as reported in refs. CITATION, CITATION.	MISC
plos_annotate10_1140_1.txt	They are limited by of order 100 ns time scales and thus require using unrealistically large constant pulling speeds.	CONT
plos_annotate10_1140_1.txt	However, they often elucidate the nature of the force clamp the region responsible for the largest force of resistance to pulling, FORMULA.	MISC
plos_annotate10_1140_1.txt	All of the experimental and all-atom simulational studies address merely a tiny fraction of proteins that are stored in the Protein Data Bank CITATION.	MISC
plos_annotate10_1140_1.txt	Thus it appears worthwhile to consider a large set of proteins and determine their FORMULA within an approximate model that allows for fast and yet reasonably accurate calculations.	MISC
plos_annotate10_1140_1.txt	Structure-based models of proteins, as pioneered by Go and his collaborators CITATION and used in several implementations CITATION CITATION, seem to be suited to this task especially well since they are defined in terms of the native structures away from which stretching is imposed.	MISC
plos_annotate10_1140_1.txt	There are many ways, all phenomenological, to construct a structure-based model of a protein.	MISC
plos_annotate10_1140_1.txt	504 of possible variants are enumerated and 62 are studied in details in ref. CITATION.	MISC
plos_annotate10_1140_1.txt	The variants differ by the choice of effective potentials, nature of the local backbone stiffness, energy-related parameters, and of the coarse-grained degrees of freedom.	MISC
plos_annotate10_1140_1.txt	The most crucial choice relates to making a decision about which interactions between amino acids count as native contacts.	MISC
plos_annotate10_1140_1.txt	Comparing FORMULA to the corresponding experimental values in 36 available cases selects several optimal models CITATION.	MISC
plos_annotate10_1140_1.txt	Among them, there is one which is very simple and which describes a protein in terms of its FORMULA atoms, as labeled by the sequential index FORMULA.	MISC
plos_annotate10_1140_1.txt	This model is denoted by FORMULA which stands for, respectively, the Lennard-Jones native contact potentials, local backbone stiffness represented by harmonic terms that favor the native values of local chiralities, the contact map in which there are no FORMULA contacts, and the amplitude of the Lennard-Jones potential, FORMULA, is uniform.	MISC
plos_annotate10_1140_1.txt	The contact map is determined by assigning the van der Waals spheres to the heavy atoms and by checking whether spheres belonging to different amino acids overlap in the native state CITATION, CITATION.	MISC
plos_annotate10_1140_1.txt	If they do, a contact is declared as native.	MISC
plos_annotate10_1140_1.txt	Non-native contacts are considered repulsive.	MISC
plos_annotate10_1140_1.txt	Application of this criterion frequently selects the FORMULA contacts as native.	MISC
plos_annotate10_1140_1.txt	If the contact map includes these contacts the resulting model will be denoted here as FORMULA.	MISC
plos_annotate10_1140_1.txt	On average, it performs worse than FORMULA because the FORMULA contacts usually correspond to the weak van der Waals couplings as can be demonstrated in a sample of proteins by using a software CITATION which analyses atomic configurations from the chemical perspective on molecular bonds.	MISC
plos_annotate10_1140_1.txt	Thus the FORMULA couplings should better be removed from the contact map .	MISC
plos_annotate10_1140_1.txt	The survey to determine FORMULA in 7510 model proteins with the number of amino acids, FORMULA, not exceeding 150 and 239 longer proteins has been accomplished twice.	MISC
plos_annotate10_1140_1.txt	First within the FORMULA model CITATION and soon afterwords within the FORMULA model CITATION.	MISC
plos_annotate10_1140_1.txt	The first survey also comes with many details of the methodology whereas the second just presents the outcomes.	MISC
plos_annotate10_1140_1.txt	The two surveys are compared in more details in refs. CITATION, CITATION.	MISC
plos_annotate10_1140_1.txt	The results differ, particularly when it comes to ranking of the proteins according to the value of FORMULA, but they mutually provide the error bars on the findings.	MISC
plos_annotate10_1140_1.txt	They both agree, however, on predicting that there are many proteins whose strength should be considerably larger than the frequently studied benchmark the sarcomere protein titin.	MISC
plos_annotate10_1140_1.txt	Near the top of the list, there is the scaffoldin protein c7A which has been recently measured to have FORMULA of about 480 pN CITATION.	MISC
plos_annotate10_1140_1.txt	Other findings include establishing correlations with the CATH hierarchical classification scheme CITATION, CITATION, such as that there are no strong FORMULA proteins, and identification of several types of the force clamps.	MISC
plos_annotate10_1140_1.txt	The large forces most commonly originate in parallel FORMULA that are sheared CITATION.	MISC
plos_annotate10_1140_1.txt	However, there are also clamps with antiparallel FORMULA, unstructured strands, and other kinds.	MISC
plos_annotate10_1140_1.txt	The two surveys have been based on the structure download made on July 26, 2005 when the PDB comprised 29 385 entries.	MISC
plos_annotate10_1140_1.txt	Many of them correspond to nucleic acids, complexes with nucleic acids and with other proteins, carbohydrates, or come with incomplete files and hence the much smaller number of proteins that could be used in the molecular dynamics studies.	MISC
plos_annotate10_1140_1.txt	Here, we present results of still another survey which is based on a download of December 18, 2008 which contains 54 807 structure files and leads to 17 134 acceptable structures with FORMULA not exceeding 250.	MISC
plos_annotate10_1140_1.txt	These structures are then analyzed through simulations based on the FORMULA model.	MISC
plos_annotate10_1140_1.txt	The numerical code has been improved to allow for acceleration of calculations by a factor of 2.	MISC
plos_annotate10_1140_1.txt	The 190 structures with the top values of FORMULA in units of FORMULA are shown in Table 1 and Table S1 of the SI, together with the values of titin and ubiquitin to provide a scale.	MISC
plos_annotate10_1140_1.txt	As argued in the Materials and Methods section section, the unit of force, FORMULA, is now estimated to be of order 110 pN.	MISC
plos_annotate10_1140_1.txt	All of the corresponding proteins are predicted to be much stronger than titin and none but two of them have been studied experimentally yet.	MISC
plos_annotate10_1140_1.txt	In addition to the types of force clamps identified before, we have discovered two new mechanisms of sturdiness.	OWNX
plos_annotate10_1140_1.txt	One of them involves a cysteine slipknot and is found to be operational in all of the 13 top strength proteins.	OWNX
plos_annotate10_1140_1.txt	In this motif, a slip-loop is pulled out of a cysteine knot-loop.	OWNX
plos_annotate10_1140_1.txt	Another involves dragging of a single fragment of the main chain across a cysteine knot-loop.	OWNX
plos_annotate10_1140_1.txt	The two mechanisms are similar in spirit since both involve dragging of the backbone.	OWNX
plos_annotate10_1140_1.txt	However, in the CSK case, two fragments of the backbone are participating.	OWNX
plos_annotate10_1140_1.txt	We make a more systematic identification of the CATH-classified architectures that are linked to mechanical strength and then analyze correlations of the data to the SCOP-based grouping CITATION CITATION.	AIMX
plos_annotate10_1140_1.txt	The previous surveys did not relate to the SCOP scheme.	OWNX
plos_annotate10_1140_1.txt	We identify the CATH-based architectures and SCOP-based folds that are associated with the occurrence of a strong resistance to pulling.	OWNX
plos_annotate10_1140_1.txt	A general observation, however, is that each such group of structures may also include examples of proteins that unravel easily.	MISC
plos_annotate10_1140_1.txt	The dynamics of a protein are very sensitive to mechanical details that are largely captured by the contact map and not just by the appearance of a structure.	MISC
plos_annotate10_1140_1.txt	On the other hand, if one were to look for mechanically strong proteins then the architectures and folds identified by us should provide a good starting point.	MISC
plos_annotate10_1140_1.txt	We also study the dependence of FORMULA on the pulling velocity and characterize the dependence on FORMULA through distributions of the forces.	OWNX
plos_annotate10_1140_1.txt	The current third survey has been performed within the same FORMULA model as the second survey CITATION.	MISC
plos_annotate10_1140_1.txt	However, we reuse and extend it here because the editors of Biophysical Journal retracted the second survey CITATION.	BASE
plos_annotate10_1140_1.txt	All of the values of FORMULA are deposited at the website LINK and can by accessed by through the PDB structure code	OWNX
plos_annotate10_1140_2.txt	A new theoretical survey of proteins' resistance to constant speed stretching is performed for a set of 17 134 proteins as described by a structure-based model.	AIMX
plos_annotate10_1140_2.txt	The proteins selected have no gaps in their structure determination and consist of no more than 250 amino acids.	MISC
plos_annotate10_1140_2.txt	Our previous studies have dealt with 7510 proteins of no more than 150 amino acids.	MISC
plos_annotate10_1140_2.txt	The proteins are ranked according to the strength of the resistance.	MISC
plos_annotate10_1140_2.txt	Most of the predicted top-strength proteins have not yet been studied experimentally.	MISC
plos_annotate10_1140_2.txt	Architectures and folds which are likely to yield large forces are identified.	MISC
plos_annotate10_1140_2.txt	New types of potent force clamps are discovered.	MISC
plos_annotate10_1140_2.txt	They involve disulphide bridges and, in particular, cysteine slipknots.	MISC
plos_annotate10_1140_2.txt	An effective energy parameter of the model is estimated by comparing the theoretical data on characteristic forces to the corresponding experimental values combined with an extrapolation of the theoretical data to the experimental pulling speeds.	MISC
plos_annotate10_1140_2.txt	These studies provide guidance for future experiments on single molecule manipulation and should lead to selection of proteins for applications.	MISC
plos_annotate10_1140_2.txt	A new class of proteins, involving cystein slipknots, is identified as one that is expected to lead to the strongest force clamps known.	MISC
plos_annotate10_1140_2.txt	This class is characterized through molecular dynamics simulations.	MISC
plos_annotate10_1140_2.txt	Atomic force microscopy, optical tweezers, and other tools of nanotechnology have enabled induction and monitoring of large conformational changes in biomolecules.	MISC
plos_annotate10_1140_2.txt	Such studies are performed to assess structure of the biomolecules, their elastic properties, and ability to act as nanomachines in a cell.	MISC
plos_annotate10_1140_2.txt	Stretching studies of proteins CITATION are of a particular current interest and they have been performed for under a hundred of systems.	MISC
plos_annotate10_1140_2.txt	Interpretation of some of these experiments has been helped by all-atom simulations, such as reported in refs. CITATION, CITATION.	MISC
plos_annotate10_1140_2.txt	They are limited by of order 100 ns time scales and thus require using unrealistically large constant pulling speeds.	CONT
plos_annotate10_1140_2.txt	However, they often elucidate the nature of the force clamp the region responsible for the largest force of resistance to pulling, FORMULA.	MISC
plos_annotate10_1140_2.txt	All of the experimental and all-atom simulational studies address merely a tiny fraction of proteins that are stored in the Protein Data Bank CITATION.	MISC
plos_annotate10_1140_2.txt	Thus it appears worthwhile to consider a large set of proteins and determine their FORMULA within an approximate model that allows for fast and yet reasonably accurate calculations.	MISC
plos_annotate10_1140_2.txt	Structure-based models of proteins, as pioneered by Go and his collaborators CITATION and used in several implementations CITATION CITATION, seem to be suited to this task especially well since they are defined in terms of the native structures away from which stretching is imposed.	MISC
plos_annotate10_1140_2.txt	There are many ways, all phenomenological, to construct a structure-based model of a protein.	MISC
plos_annotate10_1140_2.txt	504 of possible variants are enumerated and 62 are studied in details in ref. CITATION.	MISC
plos_annotate10_1140_2.txt	The variants differ by the choice of effective potentials, nature of the local backbone stiffness, energy-related parameters, and of the coarse-grained degrees of freedom.	MISC
plos_annotate10_1140_2.txt	The most crucial choice relates to making a decision about which interactions between amino acids count as native contacts.	MISC
plos_annotate10_1140_2.txt	Comparing FORMULA to the corresponding experimental values in 36 available cases selects several optimal models CITATION.	MISC
plos_annotate10_1140_2.txt	Among them, there is one which is very simple and which describes a protein in terms of its FORMULA atoms, as labeled by the sequential index FORMULA.	MISC
plos_annotate10_1140_2.txt	This model is denoted by FORMULA which stands for, respectively, the Lennard-Jones native contact potentials, local backbone stiffness represented by harmonic terms that favor the native values of local chiralities, the contact map in which there are no FORMULA contacts, and the amplitude of the Lennard-Jones potential, FORMULA, is uniform.	MISC
plos_annotate10_1140_2.txt	The contact map is determined by assigning the van der Waals spheres to the heavy atoms and by checking whether spheres belonging to different amino acids overlap in the native state CITATION, CITATION.	MISC
plos_annotate10_1140_2.txt	If they do, a contact is declared as native.	MISC
plos_annotate10_1140_2.txt	Non-native contacts are considered repulsive.	MISC
plos_annotate10_1140_2.txt	Application of this criterion frequently selects the FORMULA contacts as native.	MISC
plos_annotate10_1140_2.txt	If the contact map includes these contacts the resulting model will be denoted here as FORMULA.	MISC
plos_annotate10_1140_2.txt	On average, it performs worse than FORMULA because the FORMULA contacts usually correspond to the weak van der Waals couplings as can be demonstrated in a sample of proteins by using a software CITATION which analyses atomic configurations from the chemical perspective on molecular bonds.	MISC
plos_annotate10_1140_2.txt	Thus the FORMULA couplings should better be removed from the contact map .	MISC
plos_annotate10_1140_2.txt	The survey to determine FORMULA in 7510 model proteins with the number of amino acids, FORMULA, not exceeding 150 and 239 longer proteins has been accomplished twice.	MISC
plos_annotate10_1140_2.txt	First within the FORMULA model CITATION and soon afterwords within the FORMULA model CITATION.	MISC
plos_annotate10_1140_2.txt	The first survey also comes with many details of the methodology whereas the second just presents the outcomes.	MISC
plos_annotate10_1140_2.txt	The two surveys are compared in more details in refs. CITATION, CITATION.	MISC
plos_annotate10_1140_2.txt	The results differ, particularly when it comes to ranking of the proteins according to the value of FORMULA, but they mutually provide the error bars on the findings.	MISC
plos_annotate10_1140_2.txt	They both agree, however, on predicting that there are many proteins whose strength should be considerably larger than the frequently studied benchmark the sarcomere protein titin.	MISC
plos_annotate10_1140_2.txt	Near the top of the list, there is the scaffoldin protein c7A which has been recently measured to have FORMULA of about 480 pN CITATION.	MISC
plos_annotate10_1140_2.txt	Other findings include establishing correlations with the CATH hierarchical classification scheme CITATION, CITATION, such as that there are no strong FORMULA proteins, and identification of several types of the force clamps.	MISC
plos_annotate10_1140_2.txt	The large forces most commonly originate in parallel FORMULA that are sheared CITATION.	MISC
plos_annotate10_1140_2.txt	However, there are also clamps with antiparallel FORMULA, unstructured strands, and other kinds.	MISC
plos_annotate10_1140_2.txt	The two surveys have been based on the structure download made on July 26, 2005 when the PDB comprised 29 385 entries.	MISC
plos_annotate10_1140_2.txt	Many of them correspond to nucleic acids, complexes with nucleic acids and with other proteins, carbohydrates, or come with incomplete files and hence the much smaller number of proteins that could be used in the molecular dynamics studies.	MISC
plos_annotate10_1140_2.txt	Here, we present results of still another survey which is based on a download of December 18, 2008 which contains 54 807 structure files and leads to 17 134 acceptable structures with FORMULA not exceeding 250.	MISC
plos_annotate10_1140_2.txt	These structures are then analyzed through simulations based on the FORMULA model.	MISC
plos_annotate10_1140_2.txt	The numerical code has been improved to allow for acceleration of calculations by a factor of 2.	MISC
plos_annotate10_1140_2.txt	The 190 structures with the top values of FORMULA in units of FORMULA are shown in Table 1 and Table S1 of the SI, together with the values of titin and ubiquitin to provide a scale.	MISC
plos_annotate10_1140_2.txt	As argued in the Materials and Methods section section, the unit of force, FORMULA, is now estimated to be of order 110 pN.	MISC
plos_annotate10_1140_2.txt	All of the corresponding proteins are predicted to be much stronger than titin and none but two of them have been studied experimentally yet.	MISC
plos_annotate10_1140_2.txt	In addition to the types of force clamps identified before, we have discovered two new mechanisms of sturdiness.	OWNX
plos_annotate10_1140_2.txt	One of them involves a cysteine slipknot and is found to be operational in all of the 13 top strength proteins.	OWNX
plos_annotate10_1140_2.txt	In this motif, a slip-loop is pulled out of a cysteine knot-loop.	OWNX
plos_annotate10_1140_2.txt	Another involves dragging of a single fragment of the main chain across a cysteine knot-loop.	OWNX
plos_annotate10_1140_2.txt	The two mechanisms are similar in spirit since both involve dragging of the backbone.	OWNX
plos_annotate10_1140_2.txt	However, in the CSK case, two fragments of the backbone are participating.	OWNX
plos_annotate10_1140_2.txt	We make a more systematic identification of the CATH-classified architectures that are linked to mechanical strength and then analyze correlations of the data to the SCOP-based grouping CITATION CITATION.	AIMX
plos_annotate10_1140_2.txt	The previous surveys did not relate to the SCOP scheme.	OWNX
plos_annotate10_1140_2.txt	We identify the CATH-based architectures and SCOP-based folds that are associated with the occurrence of a strong resistance to pulling.	OWNX
plos_annotate10_1140_2.txt	A general observation, however, is that each such group of structures may also include examples of proteins that unravel easily.	MISC
plos_annotate10_1140_2.txt	The dynamics of a protein are very sensitive to mechanical details that are largely captured by the contact map and not just by the appearance of a structure.	MISC
plos_annotate10_1140_2.txt	On the other hand, if one were to look for mechanically strong proteins then the architectures and folds identified by us should provide a good starting point.	MISC
plos_annotate10_1140_2.txt	We also study the dependence of FORMULA on the pulling velocity and characterize the dependence on FORMULA through distributions of the forces.	OWNX
plos_annotate10_1140_2.txt	The current third survey has been performed within the same FORMULA model as the second survey CITATION.	MISC
plos_annotate10_1140_2.txt	However, we reuse and extend it here because the editors of Biophysical Journal retracted the second survey CITATION.	BASE
plos_annotate10_1140_2.txt	All of the values of FORMULA are deposited at the website LINK and can by accessed by through the PDB structure code	OWNX
plos_annotate10_1140_3.txt	A new theoretical survey of proteins' resistance to constant speed stretching is performed for a set of 17 134 proteins as described by a structure-based model.	AIMX
plos_annotate10_1140_3.txt	The proteins selected have no gaps in their structure determination and consist of no more than 250 amino acids.	OWNX
plos_annotate10_1140_3.txt	Our previous studies have dealt with 7510 proteins of no more than 150 amino acids.	MISC
plos_annotate10_1140_3.txt	The proteins are ranked according to the strength of the resistance.	OWNX
plos_annotate10_1140_3.txt	Most of the predicted top-strength proteins have not yet been studied experimentally.	OWNX
plos_annotate10_1140_3.txt	Architectures and folds which are likely to yield large forces are identified.	OWNX
plos_annotate10_1140_3.txt	New types of potent force clamps are discovered.	OWNX
plos_annotate10_1140_3.txt	They involve disulphide bridges and, in particular, cysteine slipknots.	OWNX
plos_annotate10_1140_3.txt	An effective energy parameter of the model is estimated by comparing the theoretical data on characteristic forces to the corresponding experimental values combined with an extrapolation of the theoretical data to the experimental pulling speeds.	OWNX
plos_annotate10_1140_3.txt	These studies provide guidance for future experiments on single molecule manipulation and should lead to selection of proteins for applications.	OWNX
plos_annotate10_1140_3.txt	A new class of proteins, involving cystein slipknots, is identified as one that is expected to lead to the strongest force clamps known.	OWNX
plos_annotate10_1140_3.txt	This class is characterized through molecular dynamics simulations.	OWNX
plos_annotate10_1140_3.txt	Atomic force microscopy, optical tweezers, and other tools of nanotechnology have enabled induction and monitoring of large conformational changes in biomolecules.	MISC
plos_annotate10_1140_3.txt	Such studies are performed to assess structure of the biomolecules, their elastic properties, and ability to act as nanomachines in a cell.	MISC
plos_annotate10_1140_3.txt	Stretching studies of proteins CITATION are of a particular current interest and they have been performed for under a hundred of systems.	MISC
plos_annotate10_1140_3.txt	Interpretation of some of these experiments has been helped by all-atom simulations, such as reported in refs. CITATION, CITATION.	MISC
plos_annotate10_1140_3.txt	They are limited by of order 100 ns time scales and thus require using unrealistically large constant pulling speeds.	CONT
plos_annotate10_1140_3.txt	However, they often elucidate the nature of the force clamp the region responsible for the largest force of resistance to pulling, FORMULA.	MISC
plos_annotate10_1140_3.txt	All of the experimental and all-atom simulational studies address merely a tiny fraction of proteins that are stored in the Protein Data Bank CITATION.	CONT
plos_annotate10_1140_3.txt	Thus it appears worthwhile to consider a large set of proteins and determine their FORMULA within an approximate model that allows for fast and yet reasonably accurate calculations.	MISC
plos_annotate10_1140_3.txt	Structure-based models of proteins, as pioneered by Go and his collaborators CITATION and used in several implementations CITATION CITATION, seem to be suited to this task especially well since they are defined in terms of the native structures away from which stretching is imposed.	MISC
plos_annotate10_1140_3.txt	There are many ways, all phenomenological, to construct a structure-based model of a protein.	MISC
plos_annotate10_1140_3.txt	504 of possible variants are enumerated and 62 are studied in details in ref. CITATION.	MISC
plos_annotate10_1140_3.txt	The variants differ by the choice of effective potentials, nature of the local backbone stiffness, energy-related parameters, and of the coarse-grained degrees of freedom.	MISC
plos_annotate10_1140_3.txt	The most crucial choice relates to making a decision about which interactions between amino acids count as native contacts.	MISC
plos_annotate10_1140_3.txt	Comparing FORMULA to the corresponding experimental values in 36 available cases selects several optimal models CITATION.	MISC
plos_annotate10_1140_3.txt	Among them, there is one which is very simple and which describes a protein in terms of its FORMULA atoms, as labeled by the sequential index FORMULA.	MISC
plos_annotate10_1140_3.txt	This model is denoted by FORMULA which stands for, respectively, the Lennard-Jones native contact potentials, local backbone stiffness represented by harmonic terms that favor the native values of local chiralities, the contact map in which there are no FORMULA contacts, and the amplitude of the Lennard-Jones potential, FORMULA, is uniform.	MISC
plos_annotate10_1140_3.txt	The contact map is determined by assigning the van der Waals spheres to the heavy atoms and by checking whether spheres belonging to different amino acids overlap in the native state CITATION, CITATION.	MISC
plos_annotate10_1140_3.txt	If they do, a contact is declared as native.	MISC
plos_annotate10_1140_3.txt	Non-native contacts are considered repulsive.	MISC
plos_annotate10_1140_3.txt	Application of this criterion frequently selects the FORMULA contacts as native.	MISC
plos_annotate10_1140_3.txt	If the contact map includes these contacts the resulting model will be denoted here as FORMULA.	MISC
plos_annotate10_1140_3.txt	On average, it performs worse than FORMULA because the FORMULA contacts usually correspond to the weak van der Waals couplings as can be demonstrated in a sample of proteins by using a software CITATION which analyses atomic configurations from the chemical perspective on molecular bonds.	MISC
plos_annotate10_1140_3.txt	Thus the FORMULA couplings should better be removed from the contact map .	MISC
plos_annotate10_1140_3.txt	The survey to determine FORMULA in 7510 model proteins with the number of amino acids, FORMULA, not exceeding 150 and 239 longer proteins has been accomplished twice.	MISC
plos_annotate10_1140_3.txt	First within the FORMULA model CITATION and soon afterwords within the FORMULA model CITATION.	MISC
plos_annotate10_1140_3.txt	The first survey also comes with many details of the methodology whereas the second just presents the outcomes.	MISC
plos_annotate10_1140_3.txt	The two surveys are compared in more details in refs. CITATION, CITATION.	MISC
plos_annotate10_1140_3.txt	The results differ, particularly when it comes to ranking of the proteins according to the value of FORMULA, but they mutually provide the error bars on the findings.	MISC
plos_annotate10_1140_3.txt	They both agree, however, on predicting that there are many proteins whose strength should be considerably larger than the frequently studied benchmark the sarcomere protein titin.	MISC
plos_annotate10_1140_3.txt	Near the top of the list, there is the scaffoldin protein c7A which has been recently measured to have FORMULA of about 480 pN CITATION.	MISC
plos_annotate10_1140_3.txt	Other findings include establishing correlations with the CATH hierarchical classification scheme CITATION, CITATION, such as that there are no strong FORMULA proteins, and identification of several types of the force clamps.	MISC
plos_annotate10_1140_3.txt	The large forces most commonly originate in parallel FORMULA that are sheared CITATION.	MISC
plos_annotate10_1140_3.txt	However, there are also clamps with antiparallel FORMULA, unstructured strands, and other kinds.	MISC
plos_annotate10_1140_3.txt	The two surveys have been based on the structure download made on July 26, 2005 when the PDB comprised 29 385 entries.	MISC
plos_annotate10_1140_3.txt	Many of them correspond to nucleic acids, complexes with nucleic acids and with other proteins, carbohydrates, or come with incomplete files and hence the much smaller number of proteins that could be used in the molecular dynamics studies.	MISC
plos_annotate10_1140_3.txt	Here, we present results of still another survey which is based on a download of December 18, 2008 which contains 54 807 structure files and leads to 17 134 acceptable structures with FORMULA not exceeding 250.	AIMX
plos_annotate10_1140_3.txt	These structures are then analyzed through simulations based on the FORMULA model.	OWNX
plos_annotate10_1140_3.txt	The numerical code has been improved to allow for acceleration of calculations by a factor of 2.	OWNX
plos_annotate10_1140_3.txt	The 190 structures with the top values of FORMULA in units of FORMULA are shown in Table 1 and Table S1 of the SI, together with the values of titin and ubiquitin to provide a scale.	OWNX
plos_annotate10_1140_3.txt	As argued in the Materials and Methods section section, the unit of force, FORMULA, is now estimated to be of order 110 pN.	OWNX
plos_annotate10_1140_3.txt	All of the corresponding proteins are predicted to be much stronger than titin and none but two of them have been studied experimentally yet.	OWNX
plos_annotate10_1140_3.txt	In addition to the types of force clamps identified before, we have discovered two new mechanisms of sturdiness.	OWNX
plos_annotate10_1140_3.txt	One of them involves a cysteine slipknot and is found to be operational in all of the 13 top strength proteins.	OWNX
